ticket_id,customer_id,created_date,ticket_type,priority,status,resolution_time_hours
1833,2154,2025-05-22,Product Issue,Medium,Resolved,37.0
1834,1681,2025-07-29,Shipping Delay,Medium,In Progress,11.0
1835,3602,2025-05-04,Refund Request,Low,In Progress,38.6
1836,2830,2025-03-21,Refund Request,Medium,Closed,8.3
1837,4356,2024-10-02,Refund Request,High,Resolved,1.3
1838,1969,2025-06-23,Product Issue,High,In Progress,20.6
1839,3486,2025-02-22,Shipping Delay,Medium,Closed,5.4
1840,2541,2025-04-11,General Inquiry,High,Closed,2.2
1841,785,2025-01-14,Product Issue,Low,Closed,2.3
1842,2037,2024-10-11,General Inquiry,Medium,Open,15.8
1843,4489,2024-10-04,Account Problem,Medium,Closed,16.0
1844,1893,2024-09-17,Refund Request,Low,Resolved,59.6
1845,1922,2025-02-01,General Inquiry,Medium,Resolved,14.2
1846,3834,2025-02-20,Product Issue,Medium,In Progress,95.4
1847,4060,2024-09-28,Product Issue,High,Resolved,59.7
1848,1785,2024-10-13,Account Problem,Low,Open,28.9
1849,544,2024-11-16,Product Issue,Low,Resolved,22.0
1850,2197,2024-09-01,General Inquiry,High,Resolved,15.9
1851,3204,2024-11-28,Product Issue,High,Closed,8.4
1852,2576,2025-01-15,Refund Request,Low,In Progress,25.3
1853,995,2025-05-14,Shipping Delay,High,Closed,17.6
1854,862,2024-12-28,Product Issue,Medium,Closed,42.2
1855,1385,2025-03-02,Refund Request,Medium,Closed,42.8
1856,678,2024-11-12,Account Problem,Low,Closed,109.6
1857,731,2025-07-25,Shipping Delay,Medium,Closed,10.0
1858,424,2025-01-18,General Inquiry,Medium,Resolved,42.8
1859,4362,2025-06-26,Account Problem,Low,Open,14.5
1860,1515,2025-01-05,Shipping Delay,Medium,Resolved,33.8
1861,2694,2025-04-08,Account Problem,High,In Progress,13.0
1862,2822,2025-04-10,General Inquiry,High,Closed,36.9
1863,375,2025-03-14,Product Issue,Medium,Closed,23.2
1864,4932,2024-08-17,Refund Request,Critical,Closed,25.6
1865,3287,2025-06-03,Refund Request,Low,Closed,15.4
1866,2660,2025-06-01,Shipping Delay,Medium,Open,54.7
1867,3446,2025-05-05,Shipping Delay,Medium,Closed,4.7
1868,588,2025-04-19,Account Problem,Medium,Closed,1.6
1869,4222,2025-05-24,Refund Request,Low,Resolved,4.4
1870,4635,2024-09-23,General Inquiry,High,Open,11.1
1871,1162,2025-01-21,General Inquiry,Medium,Resolved,0.5
1872,240,2025-05-04,Shipping Delay,High,Closed,12.2
1873,78,2025-01-25,Account Problem,Low,Resolved,31.8
1874,1610,2025-01-03,Shipping Delay,Medium,Resolved,2.7
1875,1603,2025-03-16,Account Problem,Low,Open,4.3
1876,164,2025-06-30,Shipping Delay,Medium,Closed,5.1
1877,610,2025-05-09,Product Issue,Medium,Closed,59.2
1878,4055,2024-09-25,Account Problem,Low,Resolved,27.0
1879,764,2025-07-05,Shipping Delay,Medium,Resolved,16.2
1880,3636,2024-11-12,Shipping Delay,Low,Closed,6.7
1881,930,2025-01-27,Refund Request,Low,Open,24.7
1882,3806,2025-06-23,Account Problem,Low,Resolved,17.5
1883,2698,2025-01-22,Account Problem,Low,In Progress,13.0
1884,3535,2025-05-16,Shipping Delay,Critical,In Progress,0.6
1885,1456,2024-10-19,Product Issue,High,In Progress,33.6
1886,1459,2024-10-20,Product Issue,Low,Resolved,10.3
1887,743,2025-06-08,Account Problem,High,Closed,9.8
1888,3039,2024-10-15,General Inquiry,Low,Closed,15.2
1889,597,2025-07-16,Shipping Delay,Low,In Progress,31.5
1890,1819,2025-07-07,General Inquiry,High,Closed,111.6
1891,3106,2024-08-31,Account Problem,Medium,Resolved,44.1
1892,670,2025-03-15,Account Problem,Medium,Closed,33.4
1893,4196,2025-01-10,Refund Request,Medium,Resolved,38.3
1894,2942,2025-07-18,Shipping Delay,Critical,Resolved,13.1
1895,1808,2024-09-10,Account Problem,Low,Closed,116.8
1896,3508,2025-05-09,Refund Request,Low,In Progress,16.5
1897,2850,2024-08-27,Account Problem,Low,In Progress,10.3
1898,285,2024-10-10,Account Problem,Medium,Closed,9.7
1899,173,2024-09-25,General Inquiry,Low,In Progress,3.0
1900,1289,2024-11-17,Account Problem,Low,Closed,31.3
1901,1522,2025-07-16,Refund Request,Medium,In Progress,56.2
1902,47,2024-08-25,Refund Request,Low,Closed,20.5
1903,2626,2025-05-19,Product Issue,Low,Closed,8.8
1904,3755,2025-05-15,Account Problem,Low,Open,7.3
1905,4457,2025-01-05,Refund Request,Low,Closed,0.9
1906,3936,2024-08-26,Product Issue,High,Resolved,4.5
1907,3772,2025-07-22,Shipping Delay,Medium,Resolved,56.4
1908,4411,2025-03-26,General Inquiry,Medium,Resolved,8.7
1909,2564,2025-08-11,General Inquiry,Low,Resolved,19.7
1910,1405,2025-01-11,Account Problem,Medium,Resolved,15.9
1911,1201,2025-07-05,General Inquiry,High,Closed,6.6
1912,3844,2024-11-16,Product Issue,Medium,Closed,46.3
1913,3180,2025-04-07,General Inquiry,Low,Closed,5.4
1914,1119,2025-03-27,Shipping Delay,Medium,In Progress,15.5
1915,4606,2024-11-26,Refund Request,Medium,In Progress,5.5
1916,332,2025-02-21,Shipping Delay,High,Resolved,27.8
1917,3970,2025-03-18,General Inquiry,Low,Resolved,54.6
1918,1894,2024-10-31,Account Problem,Low,In Progress,3.5
1919,2592,2025-07-29,Account Problem,Medium,Closed,18.5
1920,2026,2024-12-09,Shipping Delay,Critical,Closed,47.9
1921,2367,2025-03-10,Shipping Delay,Medium,Closed,12.4
1922,801,2025-03-17,Product Issue,Low,Resolved,38.0
1923,3609,2024-09-13,General Inquiry,Low,Resolved,33.0
1924,4450,2025-05-13,Refund Request,Critical,In Progress,23.5
1925,2453,2024-11-28,Refund Request,Critical,In Progress,1.4
1926,3964,2025-01-17,Refund Request,Medium,Resolved,35.4
1927,562,2024-08-19,Refund Request,Critical,Resolved,25.8
1928,3862,2025-06-07,Product Issue,Low,Resolved,75.4
1929,2371,2025-05-05,Account Problem,High,Resolved,52.1
1930,1083,2025-06-05,General Inquiry,Medium,Open,15.8
1931,1742,2025-03-21,Refund Request,Medium,Closed,4.2
1932,4588,2024-10-12,Account Problem,Low,Closed,2.8
1933,2211,2024-11-26,Account Problem,Low,Resolved,77.8
1934,4880,2025-05-14,General Inquiry,Low,In Progress,17.1
1935,3454,2025-02-05,Shipping Delay,Low,Closed,57.3
1936,2065,2024-12-12,Shipping Delay,Medium,Open,29.3
1937,228,2024-08-23,Refund Request,Medium,Closed,53.6
1938,2996,2025-05-31,Shipping Delay,Low,Closed,25.2
1939,532,2025-02-14,Product Issue,Low,In Progress,35.2
1940,340,2025-03-24,Refund Request,Low,Closed,1.3
1941,3366,2025-05-12,Refund Request,High,Closed,29.1
1942,3485,2025-07-15,Product Issue,Low,Closed,19.4
1943,4520,2024-12-12,Product Issue,Low,Closed,2.4
1944,4255,2025-08-11,Product Issue,High,Resolved,17.8
1945,1093,2024-11-05,Product Issue,Critical,Resolved,7.5
1946,777,2024-12-15,Shipping Delay,Low,Closed,31.7
1947,4266,2024-12-16,General Inquiry,Low,In Progress,1.4
1948,3274,2024-12-05,Refund Request,Medium,Open,6.0
1949,2395,2025-06-22,Shipping Delay,High,Closed,24.8
1950,70,2024-09-29,Product Issue,Low,Closed,18.8
1951,2387,2025-05-04,Shipping Delay,Low,Closed,1.9
1952,2546,2025-02-14,Product Issue,Low,Resolved,24.2
1953,6,2025-07-02,Product Issue,High,Resolved,30.0
1954,2168,2025-01-07,Product Issue,Medium,In Progress,7.8
1955,2097,2025-01-10,Shipping Delay,High,Closed,8.7
1956,1810,2025-01-30,Shipping Delay,High,Closed,4.1
1957,4660,2025-07-12,Refund Request,Medium,Resolved,81.5
1958,2527,2025-01-13,Product Issue,Medium,Resolved,20.8
1959,2515,2024-09-20,General Inquiry,High,Resolved,13.3
1960,1394,2025-07-05,Shipping Delay,Medium,In Progress,123.8
1961,4248,2025-04-07,Account Problem,High,Resolved,0.6
1962,449,2025-01-18,Refund Request,Medium,Closed,36.5
1963,3353,2024-10-28,General Inquiry,Medium,Closed,74.8
1964,2151,2024-09-20,General Inquiry,Low,Closed,52.6
1965,3640,2024-11-11,Refund Request,Medium,Closed,46.7
1966,3209,2024-10-22,Account Problem,Medium,Resolved,2.4
1967,3518,2024-11-16,Account Problem,Low,Open,4.9
1968,4796,2025-03-31,Shipping Delay,Medium,Resolved,4.9
1969,3108,2025-08-15,Refund Request,Low,Closed,69.0
1970,3762,2024-10-26,Refund Request,Low,Resolved,34.5
1971,3970,2025-04-14,Product Issue,Critical,Resolved,0.4
1972,1796,2025-01-09,Shipping Delay,High,Open,33.4
1973,330,2024-08-20,Product Issue,Medium,Resolved,9.1
1974,1301,2024-09-30,Product Issue,Medium,In Progress,51.2
1975,4709,2025-08-08,General Inquiry,Critical,Open,11.1
1976,650,2025-05-06,Shipping Delay,Medium,Resolved,22.4
1977,3101,2025-07-13,Refund Request,Low,Open,30.8
1978,2657,2025-04-02,Account Problem,Critical,Resolved,51.1
1979,4710,2025-02-20,Shipping Delay,Medium,Open,105.2
1980,3452,2025-06-27,Refund Request,Low,Resolved,11.8
1981,2035,2025-01-13,General Inquiry,Low,Resolved,24.2
1982,1480,2024-09-17,Shipping Delay,High,Resolved,2.7
1983,1678,2024-09-01,Shipping Delay,Low,In Progress,2.4
1984,4573,2025-06-09,Product Issue,Low,In Progress,14.0
1985,4472,2024-10-31,Product Issue,High,Open,45.5
1986,4268,2024-10-08,Account Problem,Low,Resolved,15.5
1987,3966,2025-06-24,Account Problem,Medium,Closed,36.5
1988,2641,2024-09-25,General Inquiry,Low,Closed,44.6
1989,1540,2025-01-16,Shipping Delay,Low,Closed,11.2
1990,224,2024-12-26,Account Problem,Medium,Closed,15.1
1991,2004,2025-07-13,Account Problem,Low,Closed,16.7
1992,2526,2025-06-25,Refund Request,High,Closed,8.5
1993,3161,2025-02-28,Refund Request,High,Open,9.9
1994,2510,2025-05-18,Product Issue,Medium,Closed,8.3
1995,1133,2024-08-18,Product Issue,Low,In Progress,6.5
1996,4424,2025-03-21,Account Problem,Low,Closed,0.1
1997,3413,2025-02-11,General Inquiry,High,Closed,8.2
1998,2848,2024-10-14,Product Issue,Medium,In Progress,2.6
1999,2334,2025-01-10,Shipping Delay,Medium,Closed,7.7
2000,2535,2025-05-03,Account Problem,High,Closed,4.7
